tweet id;username;text;text_no_sw
1,0975E+18;demori;@thiagopsn Ustra era agente do estado. (e não omiti opinião sobre Marighella, releia);['thiagopsn', 'ustra', 'agente', 'estado', 'omiti', 'opinião', 'sobre', 'marighella', 'releia']
1,09748E+18;demori;Defende população armada pra se proteger do estado mas tá falando mal do Marighella. Vocês são estranhos.;['defende', 'população', 'armada', 'pra', 'proteger', 'estado', 'tá', 'falando', 'mal', 'marighella', 'estranhos']
1,45746E+18;emirsader;Gostei muito do filme Marighella. Vale muito a pena ver.;['gostei', 'filme', 'marighella', 'vale', 'pena', 'ver']
1,45745E+18;emirsader;Com Carlinhos Marighella https://t.co/oti43UwaNl;['carlinhos', 'marighella', '']
1,4562E+18;emirsader;'Marighella': Wagner Moura resgata história que o Brasil teimou em esquecer - 04/11/2021 - UOL Splash https://t.co/ibDyNApqFq;['marighella', 'wagner', 'moura', 'resgata', 'história', 'brasil', 'teimou', 'esquecer', '04112021', 'uol', 'splash', '']
1,45437E+18;emirsader;"Wagner Moura puxa coro ""Fora, Bolsonaro"" na pré-estreia de 'Marighella' - Brasil 247 https://t.co/fpN90bSAlU";['wagner', 'moura', 'puxa', 'coro', 'bolsonaro', 'préestreia', 'marighella', 'brasil', '247', '']
1,45204E+18;emirsader;Ao lançar o filme sobre Marighella, Wagner Moura declara o voto em Lula - Brasil 247 https://t.co/ne8kOC0koE;['lançar', 'filme', 'sobre', 'marighella', 'wagner', 'moura', 'declara', 'voto', 'lula', 'brasil', '247', '']
1,43444E+18;emirsader;Maria Marighella: no dia 7 é a bandeira da democracia que precisa ser aberta nas ruas, nas casas e nas redes - Brasil 247 https://t.co/a0k08pGR3T;['maria', 'marighella', 'dia', '7', 'bandeira', 'democracia', 'precisa', 'ser', 'aberta', 'ruas', 'casas', 'redes', 'brasil', '247', '']
1,2327E+18;emirsader;Fê Paes Leme protesta contra Bolsonaro e cita 'Marighella' em look de baile - 26/02/2020 - UOL CarnaUOL https://t.co/FUszhaSIiX;['fê', 'paes', 'leme', 'protesta', 'contra', 'bolsonaro', 'cita', 'marighella', 'look', 'baile', '26022020', 'uol', 'carnauol', '']
1,22984E+18;emirsader;Neta de Marighella será candidata a vereadora pelo PT na Bahia - Brasil 247 https://t.co/xDWXZ1BFtt;['neta', 'marighella', 'candidata', 'vereadora', 'pt', 'bahia', 'brasil', '247', '']
1,11096E+18;emirsader;Imprensa disse sim ao golpe de 64: a análise do biógrafo de Marighella https://t.co/pfs9M02S8K;['imprensa', 'disse', 'sim', 'golpe', '64', 'análise', 'biógrafo', 'marighella', '']
1,1075E+18;emirsader;Morre Fernando Brito, dominicano preso e levado como isca, ao cerco de morte a Marighella | Brasil 247 https://t.co/Qww155rIox;['morre', 'fernando', 'brito', 'dominicano', 'preso', 'levado', 'isca', 'cerco', 'morte', 'marighella', 'brasil', '247', '']
1,09682E+18;emirsader;VÍDEO: “Lula livre” na apresentação de “Marighella” no Festival de Berlim https://t.co/ZGb4F6uXhQ;['vídeo', 'lula', 'livre', 'apresentação', 'marighella', 'festival', 'berlim', '']
1,4555E+18;cecillia;"Wagner Moura falando das pessoas que o ajudaram a construir o personagem e o enredo - e a cor - do filme #Marighella: ""a gente precisava estar impregnado com aquilo [a história]"". https://t.co/VaJ5dxq19t";['wagner', 'moura', 'falando', 'pessoas', 'ajudaram', 'construir', 'personagem', 'enredo', 'cor', 'filme', 'marighella', 'gente', 'precisava', 'estar', 'impregnado', 'história', '']
1,0975E+18;demori;@thiagopsn Ustra era agente do estado. (e não omiti opinião sobre Marighella, releia);['thiagopsn', 'ustra', 'agente', 'estado', 'omiti', 'opinião', 'sobre', 'marighella', 'releia']
1,09748E+18;demori;Defende população armada pra se proteger do estado mas tá falando mal do Marighella. Vocês são estranhos.;['defende', 'população', 'armada', 'pra', 'proteger', 'estado', 'tá', 'falando', 'mal', 'marighella', 'estranhos']
1,46466E+18;rvianna;a @fehpiana deve estar com a camisa do Vitória (BA), que era o time de Marighella!!! https://t.co/Y7Tf8C9UJt;['fehpiana', 'deve', 'estar', 'camisa', 'vitória', 'ba', 'time', 'marighella', '']
1,46321E+18;rvianna;Flavinho, assisti Marighella e fiquei pensando se vc tinha cedido parte (ínfima) de sua coleção para as locações!!! https://t.co/OrBt2SHwm9;['flavinho', 'assisti', 'marighella', 'fiquei', 'pensando', 'vc', 'cedido', 'parte', 'ínfima', 'coleção', 'locações', '']
1,30643E+18;rvianna;"Marighella em Salvador...
Arraes no Recife.
No Nordeste, as mulheres do PT podem fazer historia. https://t.co/pb1e8CIccR";['marighella', 'salvador', 'arraes', 'recife', 'nordeste', 'mulheres', 'pt', 'podem', 'fazer', 'historia', '']
1,05959E+18;rvianna;"O motorista de Marighella terminará seus dias escoltando o Itamaraty para o abismo da humilhação - sob patrocínio do capitão fascista.
https://t.co/IxOO5nzWQD";['motorista', 'marighella', 'terminará', 'dias', 'escoltando', 'itamaraty', 'abismo', 'humilhação', 'sob', 'patrocínio', 'capitão', 'fascista', '']
1,00585E+18;rvianna;"Depois de trair a memória de Marighella, trabalhando num governo que faz do Brasil um capacho dos EUA, @Aloysio_Nunes desperdiça dinheiro público como se fosse um Sheik árabe.
Vergonhoso.
 https://t.co/bXklIGGbmj";['trair', 'memória', 'marighella', 'trabalhando', 'governo', 'faz', 'brasil', 'capacho', 'eua', 'aloysionunes', 'desperdiça', 'dinheiro', 'público', 'sheik', 'árabe', 'vergonhoso', '']
1,00258E+18;rvianna;"""Brasil é dominado por governo de traidores. Na presidência, um homem que traiu a companheira de chapa e o povo. No Itamaraty, um traidor da memória de Marighella – ministro que reduz o Brasil à posição de capacho.""
Blogprog tb exigia demissão de Parente
https://t.co/7micP9rhYE https://t.co/InJdh58pFT";['brasil', 'dominado', 'governo', 'traidores', 'presidência', 'homem', 'traiu', 'companheira', 'chapa', 'povo', 'itamaraty', 'traidor', 'memória', 'marighella', 'ministro', 'reduz', 'brasil', 'posição', 'capacho', 'blogprog', 'tb', 'exigia', 'demissão', 'parente', '']
1,09783E+18;amandafaudi;"O que rola em grupos de bolsonaristas hoje:
- muita zoeira com Marighella negro
- fritura de Felipe Moura Brasil
- projeto pra filmar prova prática de auto-escola (!)
- silêncio sobre Bebianno (só vi 01 comentário reclamando que a mídia “pega no pé mesmo depois de ser demitido”)";['rola', 'grupos', 'bolsonaristas', 'hoje', 'muita', 'zoeira', 'marighella', 'negro', 'fritura', 'felipe', 'moura', 'brasil', 'projeto', 'pra', 'filmar', 'prova', 'prática', 'autoescola', 'silêncio', 'sobre', 'bebianno', 'vi', '01', 'comentário', 'reclamando', 'mídia', 'pega', 'pé', 'ser', 'demitido', '']
1,30197E+18;brumelianebrum;"Neste 7 de Setembro, lute pela responsabilização dos criminosos de Estado!
Assista no Manifão da Democracia a um trecho inédito de MARIGHELLA, filme de Wagner Moura 

https://t.co/tU7r3Hu7fN  das 18h às 21h 

#liberteofuturo #liberaelfuturo #freethefuture https://t.co/md3LfX22Ho";['neste', '7', 'setembro', 'lute', 'responsabilização', 'criminosos', 'estado', 'assista', 'manifão', 'democracia', 'trecho', 'inédito', 'marighella', 'filme', 'wagner', 'moura', '']
1,46878E+18;npto;"Vi ""Marighella"". Puta filme, muito bonito, elenco inteiro fora de série. Algumas coisas devem gerar controvérsia, mas é inevitável. Acho que fundiram alguns personagens históricos (os freis), sem prejuízo de nada. Grande trabalho do Wagner Moura, grande livro do @mariomagalhaes_";['vi', 'marighella', 'puta', 'filme', 'bonito', 'elenco', 'inteiro', 'série', 'algumas', 'coisas', 'devem', 'gerar', 'controvérsia', 'inevitável', 'acho', 'fundiram', 'alguns', 'personagens', 'históricos', 'freis', 'prejuízo', 'nada', 'grande', 'trabalho', 'wagner', 'moura', 'grande', 'livro', 'mariomagalhaes']
1,52158E+18;mariomagalhaes_;Carlos Marighella se elegeu, em 1945, membro da Assembleia Constituinte e deputado federal. Elegeu-se com o voto popular. Em 2022, para exercer o direito do voto, conquista da luta de muitas gerações, é preciso ter/tirar o título de eleitor. O prazo termina amanhã. Bora tirar?! https://t.co/ZqqEZSSJtD;['carlos', 'marighella', 'elegeu', '1945', 'membro', 'assembleia', 'constituinte', 'deputado', 'federal', 'elegeuse', 'voto', 'popular', '2022', 'exercer', 'direito', 'voto', 'conquista', 'luta', 'muitas', 'gerações', 'preciso', 'tertirar', 'título', 'eleitor', 'prazo', 'termina', 'amanhã', 'bora', 'tirar', '']
1,52074E+18;mariomagalhaes_;"@imatheuscosta Valeu, Matheus. Tomara que o teu pai goste da biografia ""Marighella"". Qualquer coisa, ""a gente pedimos desculpa"". Abração!";['imatheuscosta', 'valeu', 'matheus', 'tomara', 'pai', 'goste', 'biografia', 'marighella', 'qualquer', 'coisa', 'gente', 'pedimos', 'desculpa', 'abração']
1,51863E+18;mariomagalhaes_;"Leitura para tempos tormentosos: o Kindle da biografia ""Marighella"" (@cialetras) está em oferta. Aqui:
 https://t.co/wJTwyu6Mid https://t.co/XOy3QX4rSE";['leitura', 'tempos', 'tormentosos', 'kindle', 'biografia', 'marighella', 'cialetras', 'oferta', 'aqui', '']
1,50311E+18;mariomagalhaes_;"O melhor lugar para conhecer, encontrar e comprar livros impressos são as livrarias. Para quem gosta de e-book, boa notícia: está de volta a oferta do meu livro ""Marighella: O guerrilheiro que incendiou o mundo"" (@cialetras) Aqui:

https://t.co/wJTwyu6Mid";['melhor', 'lugar', 'conhecer', 'encontrar', 'comprar', 'livros', 'impressos', 'livrarias', 'gosta', 'ebook', 'boa', 'notícia', 'volta', 'oferta', 'livro', 'marighella', 'guerrilheiro', 'incendiou', 'mundo', 'cialetras', 'aqui', '']
1,4803E+18;mariomagalhaes_;"A versão impressa de ""Marighella"" está nas livrarias. O ebook, em oferta, pode ser encontrado aqui:

https://t.co/ouJcYhmQMi";['versão', 'impressa', 'marighella', 'livrarias', 'ebook', 'oferta', 'pode', 'ser', 'encontrado', 'aqui', '']
1,4803E+18;mariomagalhaes_;"A biografia ""Marighella"" ocupa neste instante o #1 e o #4 lugares na lista dos livros mais vendidos da Amazon, na categoria Biografias Políticas. O livro do ex-ministro Sergio Moro alcança as posições #5 e #6. O ano promete...

(segue) https://t.co/pzvMfFPhO4";['biografia', 'marighella', 'ocupa', 'neste', 'instante', '1', '4', 'lugares', 'lista', 'livros', 'vendidos', 'amazon', 'categoria', 'biografias', 'políticas', 'livro', 'exministro', 'sergio', 'moro', 'alcança', 'posições', '5', '6', 'ano', 'promete', 'segue', '']
1,48018E+18;mariomagalhaes_;"Boa nova, para quem quer conhecer mais a vida de Carlos Marighella: está em oferta o ebook da biografia ""Marighella"" (@cialetras), livro no qual trabalhei durante 9 anos e que inspirou/baseou o lindo filme dirigido pelo Wagner Moura. Aqui:

https://t.co/ouJcYhmQMi https://t.co/W1cSB1aE9P";['boa', 'nova', 'quer', 'conhecer', 'vida', 'carlos', 'marighella', 'oferta', 'ebook', 'biografia', 'marighella', 'cialetras', 'livro', 'trabalhei', 'durante', '9', 'anos', 'inspiroubaseou', 'lindo', 'filme', 'dirigido', 'wagner', 'moura', 'aqui', '']
1,47239E+18;mariomagalhaes_;Epígrafe da biografia #Marighella (@cialetras). https://t.co/Ixq8h6L8z4;['epígrafe', 'biografia', 'marighella', 'cialetras', '']
1,47195E+18;mariomagalhaes_;"Carlos Marighella e o Natal: um trecho da biografia ""Marighella"" (@cialetras). Aqui:

https://t.co/SX8CwXzVDF https://t.co/Ap3SEw498H";['carlos', 'marighella', 'natal', 'trecho', 'biografia', 'marighella', 'cialetras', 'aqui', '']
1,47155E+18;mariomagalhaes_;"Na @LivdaVinci tem biografia ""Marighella"" (@cialetras). Acabo de autografar todos os exemplares do estoque. https://t.co/fKEkF9A4Yx";['livdavinci', 'biografia', 'marighella', 'cialetras', 'acabo', 'autografar', 'todos', 'exemplares', 'estoque', '']
1,47086E+18;mariomagalhaes_;"Nota de hoje na coluna da @PatriciaKogut

Carlos Marighella: a memória venceu o esquecimento.

#Marighella 
#BiografiaMarighella 
#Marighella_ofilme 
#LeiaOLivroVejaOFilme 
#VejaOFilmeLeiaOLivro https://t.co/K3pekk5WQ8";['nota', 'hoje', 'coluna', 'patriciakogut', 'carlos', 'marighella', 'memória', 'venceu', 'esquecimento', 'marighella', 'biografiamarighella', 'marighellaofilme', 'leiaolivrovejaofilme', 'vejaofilmeleiaolivro', '']
1,46947E+18;mariomagalhaes_;"Gonzaguinha, o menino do morro de São Carlos, vive na voz do @emicida. Lindo, lindo, lindo. Quem viu ""Marighella"" sabe que esta canção embala o filme do Wagner Moura, estrelado pelo @seujorge. https://t.co/JDTfu59tpe";['gonzaguinha', 'menino', 'morro', 'carlos', 'vive', 'voz', 'emicida', 'lindo', 'lindo', 'lindo', 'viu', 'marighella', 'sabe', 'canção', 'embala', 'filme', 'wagner', 'moura', 'estrelado', 'seujorge', '']
1,46941E+18;mariomagalhaes_;"Alô, Rio: neste sábado rolará a última rodada de autógrafos da biografia ""Marighella"" em 2021. Das 11h às 13h, participarei do Lavradio Literário (praça Emilinha Borba - Rua do Lavradio). Haverá livros à venda no local. Lembrando: o filme ""Marighella"" continua no @globoplay! https://t.co/bpexgpftKA";['alô', 'rio', 'neste', 'sábado', 'rolará', 'última', 'rodada', 'autógrafos', 'biografia', 'marighella', '2021', '11h', '13h', 'participarei', 'lavradio', 'literário', 'praça', 'emilinha', 'borba', 'rua', 'lavradio', 'haverá', 'livros', 'venda', 'local', 'lembrando', 'filme', 'marighella', 'continua', 'globoplay', '']
1,4682E+18;mariomagalhaes_;"Saiu a 11a reimpressão da biografia ""Marighella"" (@cialetras). Não faltarão exemplares, nas livrarias, para o Natal. Tim-tim. https://t.co/j5pVWR9hrS";['saiu', '11a', 'reimpressão', 'biografia', 'marighella', 'cialetras', 'faltarão', 'exemplares', 'livrarias', 'natal', 'timtim', '']
1,4679E+18;mariomagalhaes_;"Ao ler alguns comentários hidrófobos sobre o elogio do colega @ericfaria74 ao filme ""Marighella"", tive certeza de que estava certo ao diagnosticar, no meu livro ""Sobre lutas e lágrimas"": o pior robô é o existencial. https://t.co/uduIeele9V";['ler', 'alguns', 'comentários', 'hidrófobos', 'sobre', 'elogio', 'colega', 'ericfaria74', 'filme', 'marighella', 'certeza', 'certo', 'diagnosticar', 'livro', 'sobre', 'lutas', 'lágrimas', 'pior', 'robô', 'existencial', '']
1,46714E+18;mariomagalhaes_;"É com muita felicidade que compartilho a boa nova: já está no @globoplay o lindo filme ""Marighella"", dirigido pelo Wagner Moura e inspirado/baseado na biografia que eu escrevi (@cialetras). Acabo de rever uma das cenas mais emocionantes. Tim-tim.

#VejaOFilmeLeiaOLivro https://t.co/vb6iT5I6TR";['muita', 'felicidade', 'compartilho', 'boa', 'nova', 'globoplay', 'lindo', 'filme', 'marighella', 'dirigido', 'wagner', 'moura', 'inspiradobaseado', 'biografia', 'escrevi', 'cialetras', 'acabo', 'rever', 'cenas', 'emocionantes', 'timtim', 'vejaofilmeleiaolivro', '']
1,46568E+18;mariomagalhaes_;"Estreia sábado no @globoplay: ""Marighella"", o lindo filme do Wagner Moura. Quem apostou no esquecimento de Carlos Marighella perdeu. Tim-tim. https://t.co/bJATOCqCtd";['estreia', 'sábado', 'globoplay', 'marighella', 'lindo', 'filme', 'wagner', 'moura', 'apostou', 'esquecimento', 'carlos', 'marighella', 'perdeu', 'timtim', '']
1,46531E+18;mariomagalhaes_;"Começa amanhã e vai até a sexta-feira o meu curso de biografia, na plataforma @BoraSaber2020. As inscrições ainda estão abertas. 4 aulas, a partir das 20h, via Zoom. Para informações detalhadas sobre o conteúdo das aulas + inscrições:

https://t.co/nS8FK25q4c

Até amanhã! https://t.co/1RyZd7s1xz";['começa', 'amanhã', 'vai', 'sextafeira', 'curso', 'biografia', 'plataforma', 'borasaber2020', 'inscrições', 'ainda', 'abertas', '4', 'aulas', 'partir', '20h', 'via', 'zoom', 'informações', 'detalhadas', 'sobre', 'conteúdo', 'aulas', 'inscrições', '']
1,46503E+18;mariomagalhaes_;"300 mil. Tim-tim.

#Marighella 
#BiografiaMarighella 
#Marighella_ofilme 
#LeiaOLivroVejaOFilme 
#VejaOFilmeLeiaOLivro https://t.co/NtoR6DPCnp";['300', 'mil', 'timtim', 'marighella', 'biografiamarighella', 'marighellaofilme', 'leiaolivrovejaofilme', 'vejaofilmeleiaolivro', '']
1,46465E+18;mariomagalhaes_;@edugoldenberg @fehpiana Marighella, que no Rio era Flamengo. Boa sorte pra nós!!!!!!!!!;['edugoldenberg', 'fehpiana', 'marighella', 'rio', 'flamengo', 'boa', 'sorte', 'pra']
1,46431E+18;mariomagalhaes_;9 anos após o lançamento, a biografia Marighella reaparece na lista estendida de livros mais vendidos da revista Veja, na categoria de não ficção. Muito obrigado a quem leu, gostando ou não do livro, amando ou odiando Carlos Marighella. Desta vez, a memória venceu o esquecimento. https://t.co/RGTwZG6bGV;['9', 'anos', 'após', 'lançamento', 'biografia', 'marighella', 'reaparece', 'lista', 'estendida', 'livros', 'vendidos', 'revista', 'veja', 'categoria', 'ficção', 'obrigado', 'leu', 'gostando', 'livro', 'amando', 'odiando', 'carlos', 'marighella', 'desta', 'vez', 'memória', 'venceu', 'esquecimento', '']
1,46398E+18;mariomagalhaes_;"Vai da terça à sexta da semana que vem a nova edição do meu curso de biografia, no @BoraSaber2020. 4 aulas, às 20h, via Zoom. Info sobre conteúdo das aulas + inscrições:

https://t.co/nS8FK25q4c

* A cena é da novela ""Império"", do Aguinaldo Silva. Paulo Betti vive Téo Pereira. https://t.co/5LzMfgN1ba";['vai', 'terça', 'sexta', 'semana', 'vem', 'nova', 'edição', 'curso', 'biografia', 'borasaber2020', '4', 'aulas', '20h', 'via', 'zoom', 'info', 'sobre', 'conteúdo', 'aulas', 'inscrições', '']
1,46382E+18;mariomagalhaes_;"Falta um mês para o Natal.

#Marighella https://t.co/0Cxt6uarVc";['falta', 'mês', 'natal', 'marighella', '']
1,46328E+18;mariomagalhaes_;"O filme ""Marighella"" foi exibido em 6/11 no assentamento Jacy Rocha, na Bahia. Wagner Moura e muita gente boa participaram do evento do @MST_Oficial. Ao final, nas cenas pós-créditos, os presentes cantaram o Hino Nacional, como se vê neste trecho do doc no ar na @redeTVT. https://t.co/yjmCLPBbcd";['filme', 'marighella', 'exibido', '611', 'assentamento', 'jacy', 'rocha', 'bahia', 'wagner', 'moura', 'muita', 'gente', 'boa', 'participaram', 'evento', 'mstoficial', 'final', 'cenas', 'póscréditos', 'presentes', 'cantaram', 'hino', 'nacional', 'vê', 'neste', 'trecho', 'doc', 'ar', 'redetvt', '']
1,46313E+18;mariomagalhaes_;"Falo um pouco, neste vídeo, sobre o meu curso de biografia na plataforma @BoraSaber2020. 4 aulas, de terça a sexta-feira da semana que vem, às 20h, via Zoom. Inscrições abertas. O conteúdo detalhado de cada aula e demais informações estão aqui:

https://t.co/nS8FK25q4c https://t.co/FLi1VoKTtL";['falo', 'pouco', 'neste', 'vídeo', 'sobre', 'curso', 'biografia', 'plataforma', 'borasaber2020', '4', 'aulas', 'terça', 'sextafeira', 'semana', 'vem', '20h', 'via', 'zoom', 'inscrições', 'abertas', 'conteúdo', 'detalhado', 'cada', 'aula', 'demais', 'informações', 'aqui', '']
1,46287E+18;mariomagalhaes_;"Hoje faz 96 anos que nasceu a guerrilheira Zilda Xavier Pereira, do comando da ALN. Ela morreu há 6 anos, no dia em que completava 9 décadas de vida. Zilda é um dos protagonistas da biografia ""Marighella"". Na sua partida, eu me despedi com esta elegia:

https://t.co/ne2cgm7etZ https://t.co/R57WRQ57sx";['hoje', 'faz', '96', 'anos', 'nasceu', 'guerrilheira', 'zilda', 'xavier', 'pereira', 'comando', 'aln', 'morreu', '6', 'anos', 'dia', 'completava', '9', 'décadas', 'vida', 'zilda', 'protagonistas', 'biografia', 'marighella', 'partida', 'despedi', 'elegia', '']
1,46211E+18;mariomagalhaes_;"Generosamente, Humberto Carrão, Adriana Esteves e Adanilo falaram da biografia ""Marighella"" (@cialetras). Humberto, Adriana e Adanilo brilham no lindo filme ""Marighella"", dirigido pelo Wagner Moura e inspirado/baseado no meu livro. Muito obrigado, pessoal!

#Marighella_ofilme https://t.co/9ninzs3TpW";['generosamente', 'humberto', 'carrão', 'adriana', 'esteves', 'adanilo', 'falaram', 'biografia', 'marighella', 'cialetras', 'humberto', 'adriana', 'adanilo', 'brilham', 'lindo', 'filme', 'marighella', 'dirigido', 'wagner', 'moura', 'inspiradobaseado', 'livro', 'obrigado', 'pessoal', 'marighellaofilme', '']
1,46204E+18;mariomagalhaes_;"No Dia da Consciência Negra, ""Canto para atabaque"", do poeta Carlos Marighella, via @geledes:

https://t.co/eYvhsdDKsV https://t.co/QxwcrESPaw";['dia', 'consciência', 'negra', 'canto', 'atabaque', 'poeta', 'carlos', 'marighella', 'via', 'geledes', '']
1,46172E+18;mariomagalhaes_;2. Com valentia assombrosa, dona Sarita dedicou a vida a lutas generosas e a ajudar quem precisava. Esteve ao lado da irmã e do cunhado, Carlos Marighella, desde os tempos da legalidade do PCB, nos anos 1940.;['2', 'valentia', 'assombrosa', 'dona', 'sarita', 'dedicou', 'vida', 'lutas', 'generosas', 'ajudar', 'precisava', 'lado', 'irmã', 'cunhado', 'carlos', 'marighella', 'desde', 'tempos', 'legalidade', 'pcb', 'anos', '1940']
1,46168E+18;mariomagalhaes_;"Começa daqui a 11 dias o meu curso de biografia, no @BoraSaber2020. 4 aulas, de 30/11 a 3/12, às 20h, via Zoom. O curso se destina a quem quer aprender a escrever biografias e a quem pretende exclusivamente saber como elas são feitas. +info e inscrições:

https://t.co/nS8FK25q4c https://t.co/KyhMRZeM4f";['começa', 'daqui', '11', 'dias', 'curso', 'biografia', 'borasaber2020', '4', 'aulas', '3011', '312', '20h', 'via', 'zoom', 'curso', 'destina', 'quer', 'aprender', 'escrever', 'biografias', 'pretende', 'exclusivamente', 'saber', 'feitas', 'info', 'inscrições', '']
1,46144E+18;mariomagalhaes_;"O comentário reproduzido abaixo se refere à biografia ""Marighella"". Esses saudosistas das fogueiras de livros da Alemanha da década de 1930 não dão sossego. Vivemos, de fato, tempos tormentosos. https://t.co/ie0ra88BBj";['comentário', 'reproduzido', 'abaixo', 'refere', 'biografia', 'marighella', 'saudosistas', 'fogueiras', 'livros', 'alemanha', 'década', '1930', 'dão', 'sossego', 'vivemos', 'fato', 'tempos', 'tormentosos', '']
